FMID,MarketName,Website,Facebook,Facebook_Link,Twitter,Twitter_Link,Youtube,Youtube_Link,OtherMedia,OtherMedia_Link,street,street_valid,city,city_valid,County,County_valid,State,zip,zip_valid,full_address,Season1Date,Season1StartDate,Season1EndDate,Season1Time,Season2Date,Season2StartDate,Season2EndDate,Season2Time,Season3Date,Season3StartDate,Season3EndDate,Season3Time,Season4Date,Season4StartDate,Season4EndDate,Season4Time,longitude,latitude,Location,Credit,WIC,WICcash,SFMNP,SNAP,Organic,Organic_valid,Bakedgoods,Cheese,Crafts,Flowers,Eggs,Seafood,Herbs,Vegetables,Honey,Jams,Maple,Meat,Nursery,Nuts,Plants,Poultry,Prepared,Soap,Trees,Wine,Coffee,Beans,Fruits,Grains,Juices,Mushrooms,PetFood,Tofu,WildHarvested,updateTime
1018235,Uptown Farmers Market,https://uptownmarketaz.com/,https://www.facebook.com/uptownmarketaz,https://www.facebook.com/uptownmarketaz,https://twitter.com/uptownmarketaz,https://twitter.com/uptownmarketaz,,,https://www.instagram.com/uptownmarketaz/,https://www.instagram.com/uptownmarketaz/,5757 N. Central Avenue,5757 N. Central,Phoenix,Phoenix,Maricopa,Maricopa,Arizona,85012,85012,"5757 N. Central, Phoenix, Arizona 85012",05/06/2017 to 09/30/2017,2017-05-06T00:00:00Z,2017-09-30T00:00:00Z,Sat: 8:00 AM-12:00 PM;,10/04/2017 to 04/28/2018,2017-10-04T00:00:00Z,2018-04-28T00:00:00Z,Wed: 9:00 AM-1:00 PM;Sat: 9:00 AM-1:00 PM;,,,,,,,,,-112.07101999999999,33.522636999999996,,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,N,N,Y,Y,Y,N,Y,Y,Y,Y,N,2017-06-20T17:29:02Z
1012638,Uptown Fresh Healthy Lifestyle Market,,,,,,,,,,3248 Bailey Ave,3248 Bailey Ave, Buffalo,Buffalo,Erie,Erie,New York,14215,14215,"3248 Bailey Ave, Buffalo, New York 14215",06/25/2016 to 09/24/2016,2016-06-25T00:00:00Z,2016-09-24T00:00:00Z,Sat: 10:00 AM-2:00 PM;,,,,,,,,,,,,,-78.8136755,42.9432192,,Y,N,Y,N,Y,N,N,Y,N,Y,Y,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,N,N,N,2016-07-19T22:06:58Z
1010840,Uptown Market,http://www.uptowngreenwood.com/uptown-market,https://www.facebook.com/uptowngreenwoodmarket,https://www.facebook.com/uptowngreenwoodmarket,@uptowngwdmarket,,,,,,220 Maxwell Avenue,220 Maxwell Avenue,Greenwood ,Greenwood,Greenwood,Greenwood,South Carolina,29646,29646,"220 Maxwell Avenue, Greenwood, South Carolina 29646",04/23/2016 to 11/02/2016,2016-04-23T00:00:00Z,2016-11-02T00:00:00Z,Mon: 8:00 AM-12:00 PM;Wed: 10:00 AM-2:00 PM;Sat: 8:00 AM-12:00 PM;,11/02/2016 to 03/01/2017,2016-11-02T00:00:00Z,2017-03-01T00:00:00Z,Wed: 10:00 AM-2:00 PM;,,,,,,,,,-82.163221,34.190296999999994,,Y,Y,N,Y,Y,N,N,Y,Y,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,Y,Y,N,Y,N,N,Y,N,Y,N,N,N,N,N,N,2016-07-13T15:29:09Z
1002815,Uptown Martinsville Farmers' Market,http://www.martinsvilleuptown.com,https://www.facebook.com/groups/48152046033/,https://www.facebook.com/groups/48152046033/,,,,,,,65 W Main St,65 W Main,Martinsville,Martinsville,Henry,Henry,Virginia,24112,24112,"65 W Main, Martinsville, Virginia 24112",04/26/2014 to 10/25/2014,2014-04-26T00:00:00Z,2014-10-25T00:00:00Z,Sat: 7:00 AM-12:00 PM;,,,,,,,,,,,,,-79.8745407,36.69208,Local government building grounds,Y,N,N,Y,Y,N,N,Y,N,Y,Y,N,N,Y,Y,Y,Y,N,N,N,N,Y,N,Y,Y,N,Y,Y,N,Y,N,N,N,N,N,N,2014-04-01T14:23:58Z
1005402,Uptown Normal Trailside Farmers Market,,,,,,,,,,100 W North St,100 W North,Normal,Normal,McLean,McLean,Illinois,61761,61761,"100 W North, Normal, Illinois 61761",,,,,,,,,,,,,,,,,-88.9844,40.5095,,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-01-01T01:00:00Z
1001886,Uptown Umbrella Market,http://uptowngreenville.com/play/umbrella-market/,https://www.facebook.com/uptownumbrellamarket/,https://www.facebook.com/uptownumbrellamarket/,https://twitter.com/Umbrella_Market,https://twitter.com/Umbrella_Market,,,https://www.instagram.com/umbrella_market/,https://www.instagram.com/umbrella_market/,Fifth Street and Evans Street,,Greenville,Greenville,Pitt,Pitt,North Carolina,27858,27858,,05/04/2016 to 08/31/2016,2016-05-04T00:00:00Z,2016-08-31T00:00:00Z,Wed: 5:00 PM-8:00 PM;,,,,,,,,,,,,,-77.3730271,35.6111537,,Y,N,N,N,N,-,,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,N,Y,N,N,Y,N,Y,N,Y,N,N,2016-07-01T10:35:09Z
1006148,Uptown Wadesboro Farmers Market,http://www.uptownwadesboro.com,,,,,,,,,101 South Greene Street,101 South Greene,Wadesboro,Wadesboro,Anson,Anson,North Carolina,28170,28170,"101 South Greene, Wadesboro, North Carolina 28170",June to September,,,Thu:4:00 pm - 6:00 pm;,,,,,,,,,,,,,-80.0765,34.9661,Local government building grounds,N,N,N,N,N,-,,Y,Y,Y,Y,N,N,N,Y,Y,Y,Y,Y,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,2011-04-25T14:01:33Z
1017939,Uptown Westerville Farmers' Market,http://www.marketwednesday.com,https://www.facebook.com/MarketWednesday,https://www.facebook.com/MarketWednesday,https://twitter.com/MarketWednesday,https://twitter.com/MarketWednesday,,,http://uptownwestervillefarmersmarket.blogspot.com/,http://uptownwestervillefarmersmarket.blogspot.com/,N. State and E. Home Strets,,Westerville,Westerville,Franklin,Franklin,Ohio,43081,43081,,05/03/2017 to 10/25/2017,2017-05-03T00:00:00Z,2017-10-25T00:00:00Z,Wed: 3:00 PM-6:00 PM;,,,,,,,,,,,,,-82.9321714,40.1274696,,Y,Y,N,Y,N,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,N,N,N,N,N,N,Y,N,N,N,N,N,Y,2017-04-26T14:48:23Z
1003331,Uptown Whittier CFM,,,,,,,,,,Bright St. And Philadelphia St.,,Whittier,Whittier,LOS ANGELES,LOS ANGELES,California,,,,01/01/2014 to 12/31/2014,2014-01-01T00:00:00Z,2014-12-31T00:00:00Z,,,,,,,,,,,,,,-118.036,33.9791,,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-03-14T21:27:02Z
1012213,Urban Acres Produce,,,,,,,,,,839 N. Pine St.,839 N. Pine,Wilmington,Wilmington,New Castle,New Castle,Delaware,19802,19802,"839 N. Pine, Wilmington, Delaware 19802", to 07/01/2016,,,,,,,,,,,,,,,,-75.542582,39.742036999999996,,Y,N,N,N,Y,-,,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,2016-07-04T12:17:17Z
1010807,URBAN COOKHOUSE FARMER'S MARKET - HOMEWOOD,http://urbancookhouse.com/farmers-markets,https://www.facebook.com/uchomewoodrestaurant,https://www.facebook.com/uchomewoodrestaurant,,,,,,,2850 19th Street South,,Homewood,Homewood,Jefferson,Jefferson,Alabama,35209,35209,,05/30/2015 to 08/15/2015,2015-05-30T00:00:00Z,2015-08-15T00:00:00Z,Sat: 8:00 AM-12:00 PM;,,,,,,,,,,,,,-86.790909,33.480175,,Y,N,N,N,N,-,,Y,Y,Y,N,N,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,N,Y,N,Y,2015-02-04T16:12:47Z
1010808,URBAN COOKHOUSE FARMER'S MARKET - THE SUMMIT,http://urbancookhouse.com/farmers-markets,https://www.facebook.com/ucsummitrestaurant,https://www.facebook.com/ucsummitrestaurant,,,,,,,250 Summit Boulevard,250 Summit Boulevard,Birmingham ,Birmingham,Jefferson,Jefferson,Alabama,35243,35243,"250 Summit Boulevard, Birmingham, Alabama 35243",05/28/2015 to 08/13/2015,2015-05-28T00:00:00Z,2015-08-13T00:00:00Z,Thu: 3:00 PM-7:00 PM;,,,,,,,,,,,,,-86.730085,33.450034,,Y,N,N,N,N,-,,Y,Y,Y,N,N,N,Y,Y,Y,Y,N,Y,N,N,N,Y,Y,Y,Y,N,Y,N,Y,Y,Y,N,Y,N,Y,2015-02-04T16:10:44Z
1005967,"Urban Farmer's Market (Madison, FL)",,,,,,,,,, College Loop Behind O'neals Resturant,, Madison,Madison,Madison,Madison,Florida,32340,32340,,05/01/2014 to ,,,Fri: 9:00 AM-3:00 PM;Sat: 9:00 AM-3:00 PM;,,,,,,,,,,,,,-83.422333,30.471328000000003,Local government building grounds,N,N,N,N,N,-,,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,2014-03-17T14:09:37Z
1018569,Urban Garden Farmers Market,http://urbangardenmarket.blogspot.com,https://www.facebook.com/urbangardenfarmersmarket,https://www.facebook.com/urbangardenfarmersmarket,,,,,,,1005-1006 Portage Ave,,South Bend,South Bend,St. Joseph,,Indiana,46616,46616,,06/03/2017 to 10/28/2017,2017-06-03T00:00:00Z,2017-10-28T00:00:00Z,Sat: 9:00 AM-1:00 PM;,,,,,,,,,,,,,-86.262701,41.688173,,Y,Y,Y,Y,Y,-,,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,N,N,Y,Y,N,Y,Y,N,N,Y,Y,Y,N,N,N,Y,N,N,2017-07-06T09:52:45Z
1001274,Urban Growers Market,http://www.urban-growers-market.com,https://www.facebook.com/pages/The-Urban-Growers-Market/142574475792429,https://www.facebook.com/pages/The-Urban-Growers-Market/142574475792429,,,,,,,2315 Main st.,2315 Main st,Vancouver,Vancouver,Clark,Clark,Washington,98660,98660,"2315 Main st, Vancouver, Washington 98660",06/14/2013 to 09/27/2013,2013-06-14T00:00:00Z,2013-09-27T00:00:00Z,Fri: 4:00 PM-8:00 PM;,,,,,,,,,,,,,-122.6714,45.6385,Private business parking lot,Y,N,N,N,N,-,,Y,N,Y,Y,Y,N,N,Y,Y,N,N,N,N,N,Y,N,Y,Y,Y,N,N,N,Y,N,N,N,N,N,N,2013-06-10T14:33:11Z
1002128,Urban Harvest,,,,,,,,,,,,Bismarck,Bismarck,Burleigh,Burleigh,North Dakota,,,,,,,,,,,,,,,,,,,,-100.78399999999999,46.8063,,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-01-01T01:00:00Z
1010415,Urban Harvest Farmers Market @ Eastside,http://www.urbanharvest.org,www.facebook.com/urbanharvesthouston,www.facebook.com/urbanharvesthouston,,,,,,,3000 Richmond Ave,3000 Richmond Ave,Houston,Houston,Harris,Harris,Texas,77098,77098,"3000 Richmond Ave, Houston, Texas 77098",01/01/2014 to 12/31/2014,2014-01-01T00:00:00Z,2014-12-31T00:00:00Z,Sat: 8:00 AM-12:00 PM;,,,,,,,,,,,,,-95.423968,29.734576,Private business parking lot,Y,N,N,N,N,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,N,N,N,8/5/2014 12:23:00 PM
1010189,Urban Oaks Organic Farm,http://www.urbanoaks.org,https://www.facebook.com/UrbanOaksOrganicFarm,https://www.facebook.com/UrbanOaksOrganicFarm,,,,,,,207 Oak St.,207 Oak St,New Britain ,New Britain,Hartford,Hartford,Connecticut,06051,06051,"207 Oak St, New Britain, Connecticut 06051",01/01/2014 to 12/31/2014,2014-01-01T00:00:00Z,2014-12-31T00:00:00Z,Fri: 2:00 PM-6:00 PM;Sat: 10:00 AM-2:00 PM;,,,,,,,,,,,,,-72.77544,41.680065899999995,"On a farm from: a barn, a greenhouse, a tent, a stand, etc",Y,Y,N,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-05-21T16:05:55Z
1001626,Urban Oasis Farmers Market,,,,,,,,,,681 Clarkson Ave and Troy Ave,681 Clarkson Ave,Brooklyn,Brooklyn,Kings,Kings,New York,11203,11203,"681 Clarkson Ave, Brooklyn, New York 11203",06/19/2013 to 11/13/2013,2013-06-19T00:00:00Z,2013-11-13T00:00:00Z,Wed: 2:00 PM-5:30 PM;,,,,,,,,,,,,,-73.9366943,40.656233799999995,Federal/State government building grounds,N,N,Y,Y,N,Y,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,2014-04-22T13:18:00Z
2000034,Urban Oasis Farmers Market on the Move,http://www.urbanoasisproject.org,,,,,,,,,,,,,,,Florida,,,,,,,,,,,,,,,,,,,,,,,Y,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-01-01T01:00:00Z
1016817,Urban Roots Daily Market,http://www.urbanrootsgr.org,,,,,,,,,1316 Madison Ave. SE,1316 Madison Ave,Grand Rapids ,Grand Rapids,Kent,Kent,Michigan,49507,49507,"1316 Madison Ave, Grand Rapids, Michigan 49507",01/01/2017 to 12/31/2017,2017-01-01T00:00:00Z,2017-12-31T00:00:00Z,Tue: 9:00 AM-3:00 PM;Wed: 9:00 AM-3:00 PM;Thu: 9:00 AM-3:00 PM;Fri: 9:00 AM-3:00 PM;Sat: 8:00 AM-12:00 PM;,,,,,,,,,,,,,-85.658736,42.938747,,Y,Y,N,Y,Y,-,,N,Y,N,Y,Y,N,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,2017-01-30T11:11:00Z
1007863,Urban Table Certified Farmer's Market,,,,,,,,,,100 E. 4th Avenue,,San Mateo,San Mateo,San Mateo County,San Mateo County,California,,,,,,,,,,,,,,,,,,,,-122.324,37.5663,,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-01-01T01:00:00Z
1001278,Urbana Farmers Market,,https://www.facebook.com/pages/Urbana-Farmers-Market/136704663007574,https://www.facebook.com/pages/Urbana-Farmers-Market/136704663007574,,,,,,,American Legion Pavilion,,Urbana,Urbana,Benton,Benton,Iowa,52345,52345,,05/25/2013 to 10/26/2013,2013-05-25T00:00:00Z,2013-10-26T00:00:00Z,Sat: 9:00 AM-11:00 AM;,11/08/2014 to 12/13/2014,2014-11-08T00:00:00Z,2014-12-13T00:00:00Z,Sat: 9:00 AM-11:00 AM;,,,,,,,,,-91.873646,42.223991999999996,Other,N,Y,N,Y,N,-,,Y,N,Y,N,Y,N,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,2014-04-01T08:03:20Z
1004134,Urbana Library Farmers' Market,http://www.urbanalibraryfarmersmarket.com,https://www.facebook.com/UrbanaLibraryFarmersMarket,https://www.facebook.com/UrbanaLibraryFarmersMarket,,,,,,,9020 Amelung St,9020 Amelung St,Frederick,Frederick,Frederick,Frederick,Maryland,21704,21704,"9020 Amelung St, Frederick, Maryland 21704",05/15/2016 to 10/02/2016,2016-05-15T00:00:00Z,2016-10-02T00:00:00Z,Sun: 11:00 AM-2:00 PM;,10/17/2016 to 11/28/2016,2016-10-17T00:00:00Z,2016-11-28T00:00:00Z,Mon: 4:30 PM-6:30 PM;,,,,,,,,,-77.354457,39.331557000000004,,Y,Y,N,Y,N,N,N,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,N,Y,N,N,Y,N,N,N,N,N,N,2016-06-28T14:39:51Z
1004464,Urbana's Market at the Square,http://www.urbanaillinois.us/market,,,,,,,,,400 South Vine Street,400 South Vine,Urbana,Urbana,Champaign,Champaign,Illinois,61801,61801,"400 South Vine, Urbana, Illinois 61801",May to November,,,Sat:7:00 AM - 12:00 PM;,,,,,,,,,,,,,-88.2054,40.1096,Private business parking lot,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,2012-04-26T17:16:26Z
1005954,Urbanna Farmers Market,http://www.urbanna.com/pages/allEvents.html,,,,,,,,,Bonner St and Rappahannock St.,,Urbanna,Urbanna,,,Virginia,23175,23175,,,,,,,,,,,,,,,,,,-76.5772,37.638000000000005,,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-01-01T01:00:00Z
1008746,Urbavore Urban Farm and Market,http://www.badseedkc.com,,,,,,,,,5500 Bennington Avenue,5500 Bennington Avenue,Kansas City,Kansas City,Jackson,Jackson,Missouri,64129,64129,"5500 Bennington Avenue, Kansas City, Missouri 64129",,,,,,,,,,,,,,,,,-94.50993199999999,39.025535,"On a farm from: a barn, a greenhouse, a tent, a stand, etc",Y,N,N,N,Y,-,,N,N,N,N,Y,N,N,Y,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,2013-06-28T11:39:34Z
1007139,URI Farmers Market,,,,,,,,,,"2095 Kingstown Rd.,",2095 Kingstown Rd,South Kingstown,South Kingstown,WASHINGTON,WASHINGTON,Rhode Island,,,,,,,,,,,,,,,,,,,,-71.5143,41.4708,,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-01-01T01:00:00Z
1000718,USDA Beltsville Farmers' Market,,,,,,,,,,5601 Sunnyside Avenue,5601 Sunnyside Avenue,Beltsville,Beltsville,Prince George's,,Maryland,20705,20705,"5601 Sunnyside Avenue, Beltsville, Maryland 20705",05/07/2015 to 10/29/2015,2015-05-07T00:00:00Z,2015-10-29T00:00:00Z,Thu: 10:00 AM-2:00 PM;,,,,,,,,,,,,,-76.909791,39.020676,,Y,Y,Y,Y,N,-,,Y,N,Y,Y,N,N,Y,Y,N,Y,N,N,N,Y,Y,N,Y,Y,N,N,Y,N,Y,N,Y,N,N,Y,N,2015-03-19T14:36:08Z
1005631,USDA Farmers Market,http://www.usda.gov/farmersmarket,,,,,,,,,Corner 12th St. & Independence Ave. SW,,Washington,Washington,District of Columbia,District of Columbia,District of Columbia,20250,20250,,05/01/2015 to 10/30/2015,2015-05-01T00:00:00Z,2015-10-30T00:00:00Z,Fri: 9:00 AM-2:00 PM;,,,,,,,,,,,,,-77.028494,38.887743,,Y,Y,N,Y,Y,N,N,Y,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,N,N,Y,N,Y,Y,Y,N,Y,N,N,10/6/2015 12:54:34 PM
1002446,USDOT Farmers Market,,,,,,,,,,"1200 New Jersey Ave, SE (3rd and M Street)",1200 New Jersey,"Washington, DC",,District of Columbia,District of Columbia,District of Columbia,20590,20590,,05/06/2014 to 11/18/2014,2014-05-06T00:00:00Z,2014-11-18T00:00:00Z,Tue: 10:00 AM-2:00 PM;,,,,,,,,,,,,,-77.015698,38.906809,Federal/State government building grounds,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,N,Y,Y,N,N,N,N,N,N,Y,N,Y,Y,N,N,Y,N,Y,N,N,N,N,Y,N,4/22/2014 12:39:54 PM
1012310,UT Farmers Market,http://vegetables.tennessee.edu/utfm.html,https://www.facebook.com/UT-Farmers-Market-197864066906773/,https://www.facebook.com/UT-Farmers-Market-197864066906773/,,,,,https://www.instagram.com/utfarmersmarket/,https://www.instagram.com/utfarmersmarket/,2518 Jacob Drive,2518 Jacob Drive,"Knoxville, TN",,Knox,Knox,Tennessee,37996,37996,,05/11/2016 to 10/19/2016,2016-05-11T00:00:00Z,2016-10-19T00:00:00Z,Wed: 4:00 PM-7:00 PM;,,,,,,,,,,,,,-83.9384194,35.9449944,,Y,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,N,Y,Y,Y,N,N,Y,Y,Y,Y,N,Y,N,N,7/7/2016 12:18:09 PM
1008864,UTC Certified Farmers Market,http://www.sdmarketmanager.com,https://www.facebook.com/UTCFarmersMarket,https://www.facebook.com/UTCFarmersMarket,,,https://www.youtube.com/channel/UCuWcRJKZEhtUVGTC_FrK4uQ,https://www.youtube.com/channel/UCuWcRJKZEhtUVGTC_FrK4uQ,,,South of Regents Rd. and Arriba St. ,,San Diego ,San Diego,San Diego,San Diego,California,92122,92122,,01/01/2016 to 12/31/2016,2016-01-01T00:00:00Z,2016-12-31T00:00:00Z,Thu: 3:00 PM-7:00 PM;,,,,,,,,,,,,,-117.22219299999999,32.85889,,Y,Y,Y,N,Y,N,N,Y,Y,Y,N,Y,N,Y,Y,Y,N,Y,N,N,Y,Y,N,Y,Y,N,N,Y,N,Y,N,Y,N,N,N,N,2016-06-27T17:11:11Z
1001999,Utica Farmers Market,http://www.CityofUtica.com,,,,,,,,,"Chancellor Park, Bleecker St.",,Utica,Utica,Oneida,Oneida,New York,13501,13501,,06/01/2012 to 10/31/2012,2012-06-01T00:00:00Z,2012-10-31T00:00:00Z,,,,,,,,,,,,,,-75.22513000000001,43.09982,Local government building grounds,N,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-04-01T13:14:51Z
1012402,"Utopia Farmers Market, LLC",,https://www.facebook.com/utopiafarmandstable/?ref=aymt_homepage_panel#,https://www.facebook.com/utopiafarmandstable/?ref=aymt_homepage_panel#,,,,,,,133 North Hendrix Street,133 North Hendrix,Batesburg-Leesville,,Lexington,Lexington,South Carolina,29070,29070,,06/01/2016 to 10/01/2016,2016-06-01T00:00:00Z,2016-10-01T00:00:00Z,Sat: 9:00 AM-1:00 PM;,03/01/2017 to 04/01/2017,2017-03-01T00:00:00Z,2017-04-01T00:00:00Z,Sat: 9:00 AM-1:00 PM;,05/01/2016 to 11/01/2016,2016-05-01T00:00:00Z,2016-11-01T00:00:00Z,Sat: 9:00 AM-1:00 PM;,,,,,-81.524422,33.913762,,Y,Y,N,N,N,-,,Y,N,N,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,N,N,Y,Y,N,Y,N,Y,N,N,N,N,N,N,2016-07-11T09:57:41Z
1010073,VA Medical Center Farmer's Market,,,,,,,,,,509 Foothill Drive,509 Foothill Drive,Salt Lake City,Salt Lake City,Salt Lake,Salt Lake,Utah,84148,84148,"509 Foothill Drive, Salt Lake City, Utah 84148",08/13/2014 to 09/17/2014,2014-08-13T00:00:00Z,2014-09-17T00:00:00Z,Wed: 11:00 AM-2:00 PM;,,,,,,,,,,,,,-111.840755,40.757869,Healthcare Institution,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-04-30T16:27:52Z
1011498,VA Palo Alto Farmers' Market,http://www.pcfma.org,www.facebook.com/VAPaltoAltoFarmersMarket,www.facebook.com/VAPaltoAltoFarmersMarket,www.twitter.com/PacCoastFarmers,www.twitter.com/PacCoastFarmers,,,,,3801 Miranda Ave.,3801 Miranda Ave,Palo Alto ,Palo Alto,Santa Clara,Santa Clara,California,,,,04/08/2015 to 11/11/2015,2015-04-08T00:00:00Z,2015-11-11T00:00:00Z,Wed: 10:00 AM-2:00 PM;,,,,,,,,,,,,,-122.139744,37.404409,,Y,Y,N,N,Y,Y,Y,Y,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,Y,N,N,N,N,N,N,2015-07-23T16:36:36Z
1011499,VA San Francisco Certified Farmers' Market,http://pcfma.org,,,twitter.com/PacCoastFarmers,twitter.com/PacCoastFarmers,,,instagram.com/pcfma,instagram.com/pcfma,4150 Clement St.,4150 Clement St,San Francisco ,San Francisco,San Francisco,San Francisco,California,94121,94121,"4150 Clement St, San Francisco, California 94121",01/01/2015 to 12/31/2015,2015-01-01T00:00:00Z,2015-12-31T00:00:00Z,Wed: 10:00 AM-2:00 PM;,,,,,,,,,,,,,-122.503942,37.78176,,Y,Y,N,Y,Y,Y,Y,Y,N,N,Y,N,N,Y,Y,N,Y,N,N,N,Y,N,N,Y,N,N,N,N,N,Y,N,N,N,N,N,N,2015-07-23T16:51:10Z
1006550,VA San Francisco Farmers' Market,http://www.pcfma.com,,,,,,,,,Veterans Drive & 42 Avenue,,San Francisco,San Francisco,San Francisco,San Francisco,California,94121,94121,,May to October,,,Wed:10:00 AM - 2:00 PM;,,,,,,,,,,,,,-122.5030878,37.7811798,Federal/State government building grounds,N,Y,N,Y,Y,Y,Y,N,N,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2012-06-14T14:44:07Z
1011358,Vacaville Farmers' Market,http://www.pcfma.org,,,,,,,,,Main St. between Parker and Dobbins,,Vacaville,Vacaville,Contra Costa,Contra Costa,California,,,,05/02/2015 to 10/10/2015,2015-05-02T00:00:00Z,2015-10-10T00:00:00Z,Sat: 8:00 AM-12:00 PM;,,,,,,,,,,,,,-121.98774440000001,38.3565773,,Y,Y,N,N,Y,Y,Y,Y,N,N,Y,N,N,Y,Y,Y,Y,N,N,N,Y,N,N,Y,N,N,N,N,N,Y,N,N,N,N,N,N,2015-07-14T11:56:14Z
1001146,Vaiden Farmers Market,,,,,,,,,,Mulberry Street,,Vaiden,Vaiden,Carroll,Carroll,Mississippi,39176,39176,,,,,,,,,,,,,,,,,,-89.75299999999999,33.3305,,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-01-01T01:00:00Z
1000959,Vail Farmers Market,,,,,,,,,,City Park on Main Street,,Vail,Vail,Crawford,Crawford,Iowa,51465,51465,,June to October,,,Mon:3:30 pm - 6:00 pm;,,,,,,,,,,,,,-95.1998,42.0622,Local government building grounds,N,Y,Y,Y,N,-,,Y,N,Y,Y,N,N,Y,Y,Y,Y,N,Y,N,Y,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,2011-05-08T13:09:45Z
1002457,Vail Farmers Market ,http://www.vailfarmersmarket.com,https://www.facebook.com/pages/Vail-Farmers-Market-and-Art-Show,https://www.facebook.com/pages/Vail-Farmers-Market-and-Art-Show,https://twitter.com/Vailfarmersmkt,https://twitter.com/Vailfarmersmkt,,,,,Meadow Dr.,,Vail,Vail,Eagle,Eagle,Colorado,8167,,,,,,Sun: 10:00 AM-3:30 PM;,,,,,,,,,,,,,-106.373534,39.64195,Closed-off public street,Y,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,N,Y,N,N,Y,N,N,N,N,N,N,2013-07-17T17:39:45Z
1005852,Val Du Vino Farmers Market,,,,,,,,,,634 French Gulch Rd.,634 French Gulch,Murphys,Murphys,Calaveras,Calaveras,California,,,,07/05/2013 to 09/27/2013,2013-07-05T00:00:00Z,2013-09-27T00:00:00Z,Fri: 4:00 PM-8:00 PM;,,,,,,,,,,,,,-120.469,38.138000000000005,Other,N,N,N,Y,N,-,,N,Y,N,Y,Y,N,N,Y,Y,Y,N,N,N,N,N,N,Y,Y,N,Y,N,N,Y,N,N,N,N,N,N,2013-06-19T23:30:13Z
